customer_id,recency,frequency,monetary,segment,acquisition_channel,cluster,segment_label
C004442,495,7,209.92999999999998,SMB,Paid Ads,2,Lost
C004443,28,17,509.83,Mid-Market,Paid Ads,1,At Risk
C004444,29,16,2079.84,SMB,Referral,0,Loyal
C004445,3,32,4159.68,SMB,Organic,3,Champions
C004446,970,5,149.95,SMB,Referral,2,Lost
C004447,8,16,959.84,SMB,Partner,0,Loyal
C004448,3,30,3899.7000000000003,SMB,Referral,3,Champions
C004449,5,5,649.95,SMB,Referral,1,At Risk
C004450,27,2,59.98,Mid-Market,Organic,1,At Risk
C004451,4,32,4159.68,SMB,Organic,3,Champions
C004452,1,6,179.94,SMB,Paid Ads,1,At Risk
C004453,13,15,1949.8500000000001,SMB,Referral,0,Loyal
C004454,23,27,1619.73,SMB,Paid Ads,0,Loyal
C004455,715,7,209.92999999999998,Mid-Market,Referral,2,Lost
C004456,20,10,1299.9,SMB,Paid Ads,1,At Risk
C004457,171,7,209.92999999999998,SMB,Partner,1,At Risk
C004458,17,5,649.95,Mid-Market,Partner,1,At Risk
C004459,25,14,839.86,SMB,Organic,1,At Risk
C004461,25,24,719.76,Mid-Market,Partner,0,Loyal
C004462,19,25,749.75,Enterprise,Organic,0,Loyal
C004463,29,14,839.86,Enterprise,Partner,1,At Risk
C004464,5,15,899.85,Enterprise,Referral,1,At Risk
C004465,23,16,959.84,Mid-Market,Partner,0,Loyal
C004466,14,1,129.99,Mid-Market,Referral,1,At Risk
C004467,750,8,239.92,SMB,Paid Ads,2,Lost
C004468,48,18,2339.82,Mid-Market,Partner,0,Loyal
C004469,14,7,209.92999999999998,SMB,Partner,1,At Risk
C004470,10,1,129.99,Mid-Market,Referral,1,At Risk
C004471,17,10,599.9,SMB,Organic,1,At Risk
C004472,15,11,659.89,Mid-Market,Referral,1,At Risk
C004473,29,25,749.75,SMB,Paid Ads,0,Loyal
C004474,10,16,479.84,SMB,Organic,1,At Risk
C004475,13,33,989.67,SMB,Organic,0,Loyal
C004476,30,9,539.91,SMB,Paid Ads,1,At Risk
C004477,14,24,3119.76,SMB,Paid Ads,3,Champions
C004478,5,32,959.68,Mid-Market,Organic,0,Loyal
C004479,20,9,539.91,SMB,Referral,1,At Risk
C004480,28,33,1979.67,Mid-Market,Paid Ads,0,Loyal
C004481,26,33,1979.67,SMB,Paid Ads,0,Loyal
C004482,16,12,1559.88,Enterprise,Paid Ads,1,At Risk
C004483,16,12,719.88,SMB,Partner,1,At Risk
C004484,106,16,479.84,SMB,Organic,1,At Risk
C004485,18,16,479.84,SMB,Organic,1,At Risk
C004486,604,10,599.9,SMB,Organic,2,Lost
C004487,53,5,299.95,Mid-Market,Partner,1,At Risk
C004488,6,12,359.88,SMB,Organic,1,At Risk
C004489,15,31,4029.6900000000005,Mid-Market,Organic,3,Champions
C004490,20,15,449.84999999999997,Enterprise,Paid Ads,1,At Risk
C004491,23,23,2989.7700000000004,SMB,Paid Ads,3,Champions
C004492,9,19,569.81,SMB,Referral,0,Loyal
C004493,52,29,3769.71,SMB,Partner,3,Champions
C004494,29,1,29.99,SMB,Paid Ads,1,At Risk
C004495,14,3,389.97,SMB,Referral,1,At Risk
C004496,30,34,1019.66,Mid-Market,Paid Ads,0,Loyal
C004497,3,27,1619.73,Enterprise,Paid Ads,0,Loyal
C004498,32,25,749.75,Enterprise,Referral,0,Loyal
C004499,23,31,4029.6900000000005,Enterprise,Referral,3,Champions
C004500,18,20,1199.8,Mid-Market,Referral,0,Loyal
C004501,24,29,1739.71,Enterprise,Organic,0,Loyal
C004502,19,6,779.94,SMB,Referral,1,At Risk
C004503,287,11,329.89,SMB,Organic,1,At Risk
C004504,6,34,4419.66,Mid-Market,Partner,3,Champions
C004505,21,3,89.97,SMB,Partner,1,At Risk
C004506,2,21,2729.79,SMB,Paid Ads,3,Champions
C004507,475,4,519.96,Enterprise,Partner,2,Lost
C004508,3,21,629.79,SMB,Paid Ads,0,Loyal
C004509,18,31,929.6899999999999,SMB,Organic,0,Loyal
C004510,266,16,479.84,SMB,Paid Ads,1,At Risk
C004511,28,22,659.78,SMB,Partner,0,Loyal
C004512,932,4,239.96,SMB,Organic,2,Lost
C004513,11,11,659.89,SMB,Organic,1,At Risk
C004514,3,23,1379.77,SMB,Organic,0,Loyal
C004515,7,27,3509.7300000000005,SMB,Referral,3,Champions
C004516,15,18,2339.82,Mid-Market,Partner,0,Loyal
C004517,26,11,1429.89,SMB,Partner,1,At Risk
C004518,20,3,89.97,Enterprise,Partner,1,At Risk
C004519,139,4,239.96,Mid-Market,Referral,1,At Risk
C004520,6,6,779.94,Enterprise,Partner,1,At Risk
C004521,7,34,1019.66,SMB,Organic,0,Loyal
C004522,11,21,1259.79,SMB,Referral,0,Loyal
C004523,8,26,3379.7400000000002,SMB,Organic,3,Champions
C004524,24,17,1019.83,SMB,Partner,0,Loyal
C004525,30,19,2469.8100000000004,SMB,Organic,0,Loyal
C004526,24,12,719.88,Enterprise,Paid Ads,1,At Risk
C004527,20,7,209.92999999999998,Mid-Market,Paid Ads,1,At Risk
C004528,8,14,419.85999999999996,Mid-Market,Referral,1,At Risk
C004529,50,10,599.9,Mid-Market,Paid Ads,1,At Risk
C004530,6,26,779.74,SMB,Paid Ads,0,Loyal
C004531,563,7,909.9300000000001,SMB,Referral,2,Lost
C004532,17,11,329.89,SMB,Paid Ads,1,At Risk
C004533,6,32,4159.68,SMB,Partner,3,Champions
C004534,21,28,3639.7200000000003,Mid-Market,Organic,3,Champions
C004535,3,14,419.85999999999996,SMB,Partner,1,At Risk
C004536,5,30,3899.7000000000003,SMB,Referral,3,Champions
C004537,3,20,599.8,Mid-Market,Partner,0,Loyal
C004538,235,10,299.9,Mid-Market,Referral,1,At Risk
C004539,628,15,899.85,SMB,Paid Ads,2,Lost
C004540,196,15,899.85,SMB,Partner,1,At Risk
C004541,33,11,659.89,SMB,Partner,1,At Risk
C004542,371,10,1299.9,SMB,Partner,2,Lost
C004543,3,28,1679.72,SMB,Referral,0,Loyal
C004544,27,2,59.98,Enterprise,Referral,1,At Risk
C004545,3,30,1799.7,Mid-Market,Organic,0,Loyal
C004546,14,10,599.9,SMB,Partner,1,At Risk
C004547,10,6,779.94,SMB,Organic,1,At Risk
C004548,51,19,1139.81,Mid-Market,Partner,0,Loyal
C004549,21,23,1379.77,SMB,Referral,0,Loyal
C004550,6,5,299.95,Enterprise,Partner,1,At Risk
C004551,18,7,209.92999999999998,SMB,Referral,1,At Risk
C004552,31,1,29.99,SMB,Paid Ads,1,At Risk
C004553,9,32,4159.68,SMB,Paid Ads,3,Champions
C004554,29,21,1259.79,SMB,Partner,0,Loyal
C004555,3,4,519.96,Enterprise,Referral,1,At Risk
C004556,24,32,959.68,Mid-Market,Organic,0,Loyal
C004557,14,22,1319.78,SMB,Paid Ads,0,Loyal
C004558,23,19,1139.81,SMB,Partner,0,Loyal
C004559,22,32,959.68,SMB,Organic,0,Loyal
C004560,20,32,959.68,SMB,Organic,0,Loyal
C004561,13,14,1819.8600000000001,Enterprise,Partner,0,Loyal
C004562,2,26,3379.7400000000002,SMB,Referral,3,Champions
C004563,14,11,659.89,Enterprise,Partner,1,At Risk
C004564,54,11,1429.89,SMB,Partner,1,At Risk
C004565,5,25,1499.75,Mid-Market,Referral,0,Loyal
C004566,3,30,1799.7,SMB,Referral,0,Loyal
C004567,17,8,479.92,SMB,Organic,1,At Risk
C004568,20,12,359.88,SMB,Partner,1,At Risk
C004569,6,3,179.97,Enterprise,Partner,1,At Risk
C004570,7,8,239.92,Enterprise,Paid Ads,1,At Risk
C004571,41,25,3249.75,Mid-Market,Partner,3,Champions
C004572,632,12,1559.88,SMB,Paid Ads,2,Lost
C004573,2,30,3899.7000000000003,Enterprise,Referral,3,Champions
C004574,21,30,1799.7,Mid-Market,Paid Ads,0,Loyal
C004575,11,24,719.76,SMB,Referral,0,Loyal
C004576,6,21,629.79,SMB,Referral,0,Loyal
C004577,8,6,179.94,Mid-Market,Referral,1,At Risk
C004578,16,22,2859.78,SMB,Referral,3,Champions
C004579,11,11,659.89,Enterprise,Paid Ads,1,At Risk
C004580,20,28,839.7199999999999,SMB,Organic,0,Loyal
C004581,18,6,779.94,SMB,Organic,1,At Risk
C004582,23,16,2079.84,SMB,Paid Ads,0,Loyal
C004583,5,37,1109.6299999999999,Mid-Market,Partner,0,Loyal
C004584,29,5,649.95,SMB,Organic,1,At Risk
C004585,30,28,3639.7200000000003,SMB,Partner,3,Champions
C004586,29,33,989.67,SMB,Organic,0,Loyal
C004587,581,15,1949.8500000000001,SMB,Referral,2,Lost
C004588,55,19,569.81,SMB,Organic,0,Loyal
C004589,20,13,1689.8700000000001,SMB,Referral,0,Loyal
C004590,4,32,959.68,SMB,Partner,0,Loyal
C004591,579,4,119.96,SMB,Partner,2,Lost
C004592,20,25,3249.75,Mid-Market,Paid Ads,3,Champions
C004593,43,32,959.68,Enterprise,Paid Ads,0,Loyal
C004594,17,34,2039.66,SMB,Paid Ads,0,Loyal
C004595,27,2,59.98,Mid-Market,Partner,1,At Risk
C004596,8,8,479.92,SMB,Paid Ads,1,At Risk
C004597,19,17,1019.83,Mid-Market,Paid Ads,0,Loyal
C004598,21,26,779.74,Mid-Market,Partner,0,Loyal
C004599,3,13,1689.8700000000001,SMB,Partner,0,Loyal
C004600,43,3,389.97,SMB,Paid Ads,1,At Risk
C004601,6,17,1019.83,SMB,Partner,0,Loyal
C004602,11,3,89.97,Enterprise,Organic,1,At Risk
C004603,7,33,1979.67,Enterprise,Partner,0,Loyal
C004604,23,8,479.92,SMB,Partner,1,At Risk
C004605,11,12,719.88,SMB,Organic,1,At Risk
C004606,18,31,4029.6900000000005,Mid-Market,Organic,3,Champions
C004607,801,8,239.92,SMB,Organic,2,Lost
C004608,18,34,2039.66,SMB,Partner,0,Loyal
C004609,11,19,2469.8100000000004,Mid-Market,Paid Ads,0,Loyal
C004610,22,32,1919.68,Enterprise,Partner,0,Loyal
C004611,773,6,359.94,SMB,Paid Ads,2,Lost
C004612,26,27,3509.7300000000005,SMB,Organic,3,Champions
C004613,6,4,519.96,Mid-Market,Organic,1,At Risk
C004614,26,17,1019.83,SMB,Partner,0,Loyal
C004615,27,19,569.81,SMB,Partner,0,Loyal
C004616,25,30,899.6999999999999,SMB,Partner,0,Loyal
C004617,25,4,519.96,Mid-Market,Partner,1,At Risk
C004618,8,34,1019.66,SMB,Partner,0,Loyal
C004619,17,10,299.9,Enterprise,Referral,1,At Risk
C004620,13,6,359.94,SMB,Organic,1,At Risk
C004621,23,19,1139.81,SMB,Partner,0,Loyal
C004622,182,9,539.91,SMB,Referral,1,At Risk
C004623,18,11,659.89,SMB,Partner,1,At Risk
C004624,55,18,1079.82,Mid-Market,Organic,0,Loyal
C004625,11,13,1689.8700000000001,Mid-Market,Referral,0,Loyal
C004626,1,3,89.97,Enterprise,Referral,1,At Risk
C004627,25,27,3509.7300000000005,SMB,Paid Ads,3,Champions
C004628,28,12,719.88,SMB,Referral,1,At Risk
C004629,7,29,3769.71,SMB,Paid Ads,3,Champions
C004630,93,5,149.95,SMB,Paid Ads,1,At Risk
C004631,61,12,359.88,Mid-Market,Referral,1,At Risk
C004632,28,28,839.7199999999999,Enterprise,Organic,0,Loyal
C004633,23,7,909.9300000000001,SMB,Referral,1,At Risk
C004634,78,14,1819.8600000000001,SMB,Referral,0,Loyal
C004635,1,26,1559.74,Mid-Market,Partner,0,Loyal
C004636,29,18,2339.82,Mid-Market,Paid Ads,0,Loyal
C004637,5,2,119.98,SMB,Referral,1,At Risk
C004638,4,1,129.99,Mid-Market,Paid Ads,1,At Risk
C004639,30,22,1319.78,SMB,Paid Ads,0,Loyal
C004640,28,30,1799.7,SMB,Organic,0,Loyal
C004641,14,35,4549.650000000001,SMB,Referral,3,Champions
C004642,1,15,449.84999999999997,SMB,Partner,1,At Risk
C004643,320,7,419.93,Mid-Market,Referral,2,Lost
C004644,29,13,1689.8700000000001,SMB,Partner,0,Loyal
C004645,20,8,239.92,Mid-Market,Partner,1,At Risk
C004646,29,22,2859.78,SMB,Paid Ads,3,Champions
C004647,17,13,779.87,SMB,Partner,1,At Risk
C004648,17,8,479.92,SMB,Organic,1,At Risk
C004649,20,18,2339.82,Mid-Market,Partner,0,Loyal
C004650,833,5,649.95,Mid-Market,Referral,2,Lost
C004651,7,16,959.84,SMB,Referral,0,Loyal
C004652,22,18,1079.82,Mid-Market,Paid Ads,0,Loyal
C004653,13,27,1619.73,SMB,Organic,0,Loyal
C004654,2,30,899.6999999999999,Enterprise,Partner,0,Loyal
C004655,23,16,959.84,Enterprise,Paid Ads,0,Loyal
C004656,5,8,239.92,SMB,Organic,1,At Risk
C004657,15,32,4159.68,Enterprise,Referral,3,Champions
C004658,9,7,909.9300000000001,Mid-Market,Paid Ads,1,At Risk
C004659,26,12,359.88,SMB,Referral,1,At Risk
C004660,14,5,649.95,SMB,Organic,1,At Risk
C004661,18,19,2469.8100000000004,SMB,Referral,0,Loyal
C004662,10,30,1799.7,SMB,Referral,0,Loyal
C004663,1,4,119.96,SMB,Referral,1,At Risk
C004664,20,3,89.97,SMB,Partner,1,At Risk
C004665,3,30,1799.7,SMB,Paid Ads,0,Loyal
C004666,489,5,299.95,SMB,Organic,2,Lost
C004667,16,14,1819.8600000000001,SMB,Partner,0,Loyal
C004668,26,26,779.74,SMB,Partner,0,Loyal
C004669,30,21,2729.79,Enterprise,Organic,3,Champions
C004670,20,23,1379.77,SMB,Organic,0,Loyal
C004671,8,6,359.94,Enterprise,Paid Ads,1,At Risk
C004673,342,14,1819.8600000000001,SMB,Referral,2,Lost
C004674,6,37,1109.6299999999999,Enterprise,Partner,0,Loyal
C004675,8,20,2599.8,SMB,Partner,3,Champions
C004676,134,19,1139.81,SMB,Organic,0,Loyal
C004677,20,32,959.68,Mid-Market,Paid Ads,0,Loyal
C004678,15,33,4289.67,Mid-Market,Partner,3,Champions
C004679,26,32,4159.68,SMB,Organic,3,Champions
C004680,4,28,839.7199999999999,SMB,Paid Ads,0,Loyal
C004681,822,6,179.94,SMB,Paid Ads,2,Lost
C004682,18,3,389.97,Enterprise,Organic,1,At Risk
C004683,12,12,1559.88,SMB,Organic,1,At Risk
C004684,3,26,3379.7400000000002,Mid-Market,Organic,3,Champions
C004685,11,7,209.92999999999998,SMB,Paid Ads,1,At Risk
C004686,453,5,649.95,SMB,Organic,2,Lost
C004687,5,12,719.88,SMB,Referral,1,At Risk
C004688,6,8,1039.92,SMB,Paid Ads,1,At Risk
C004689,7,4,519.96,SMB,Organic,1,At Risk
C004690,4,18,2339.82,SMB,Organic,0,Loyal
C004691,16,18,2339.82,SMB,Organic,0,Loyal
C004692,14,11,1429.89,Mid-Market,Organic,1,At Risk
C004693,10,9,539.91,SMB,Organic,1,At Risk
C004694,16,28,1679.72,Enterprise,Paid Ads,0,Loyal
C004695,10,26,3379.7400000000002,SMB,Referral,3,Champions
C004696,21,2,59.98,SMB,Paid Ads,1,At Risk
C004697,16,11,329.89,SMB,Paid Ads,1,At Risk
C004698,24,10,299.9,SMB,Partner,1,At Risk
C004699,23,24,3119.76,Mid-Market,Partner,3,Champions
C004700,941,5,149.95,SMB,Organic,2,Lost
C004701,346,5,149.95,SMB,Paid Ads,2,Lost
C004702,3,21,2729.79,Mid-Market,Partner,3,Champions
C004703,19,13,1689.8700000000001,SMB,Organic,0,Loyal
C004704,27,16,2079.84,SMB,Paid Ads,0,Loyal
C004705,17,6,779.94,SMB,Organic,1,At Risk
C004706,13,19,569.81,SMB,Referral,0,Loyal
C004707,237,11,1429.89,SMB,Organic,1,At Risk
C004708,24,3,389.97,SMB,Paid Ads,1,At Risk
C004709,26,9,269.90999999999997,Enterprise,Organic,1,At Risk
C004710,21,34,4419.66,SMB,Partner,3,Champions
C004711,27,29,3769.71,SMB,Paid Ads,3,Champions
C004712,30,32,1919.68,SMB,Paid Ads,0,Loyal
C004713,21,9,1169.91,SMB,Paid Ads,1,At Risk
C004714,29,30,1799.7,Mid-Market,Partner,0,Loyal
C004715,5,25,1499.75,Mid-Market,Organic,0,Loyal
C004716,25,17,2209.83,SMB,Organic,0,Loyal
C004717,5,12,719.88,SMB,Organic,1,At Risk
C004718,15,20,1199.8,SMB,Paid Ads,0,Loyal
C004719,24,2,119.98,SMB,Partner,1,At Risk
C004720,9,32,4159.68,SMB,Paid Ads,3,Champions
C004721,38,8,1039.92,Mid-Market,Paid Ads,1,At Risk
C004722,78,11,329.89,SMB,Paid Ads,1,At Risk
C004723,18,7,419.93,Mid-Market,Referral,1,At Risk
C004724,846,4,119.96,SMB,Organic,2,Lost
C004725,330,8,479.92,Enterprise,Partner,2,Lost
C004726,16,27,809.7299999999999,SMB,Paid Ads,0,Loyal
C004727,1,10,599.9,SMB,Organic,1,At Risk
C004728,17,33,4289.67,Mid-Market,Paid Ads,3,Champions
C004729,7,31,929.6899999999999,Enterprise,Paid Ads,0,Loyal
C004730,23,12,1559.88,SMB,Paid Ads,1,At Risk
C004731,228,12,359.88,SMB,Organic,1,At Risk
C004732,23,6,179.94,SMB,Organic,1,At Risk
C004733,20,30,3899.7000000000003,Mid-Market,Partner,3,Champions
C004734,23,24,719.76,SMB,Referral,0,Loyal
C004735,21,33,1979.67,Enterprise,Partner,0,Loyal
C004736,14,15,449.84999999999997,SMB,Organic,1,At Risk
C004737,24,28,839.7199999999999,Enterprise,Partner,0,Loyal
C004738,21,26,1559.74,Mid-Market,Paid Ads,0,Loyal
C004739,16,16,479.84,SMB,Referral,1,At Risk
C004740,8,11,659.89,SMB,Partner,1,At Risk
C004741,28,25,3249.75,Enterprise,Organic,3,Champions
C004742,357,14,419.85999999999996,Mid-Market,Partner,2,Lost
C004743,7,3,389.97,SMB,Organic,1,At Risk
C004744,9,31,4029.6900000000005,Mid-Market,Paid Ads,3,Champions
C004745,503,15,449.84999999999997,SMB,Referral,2,Lost
C004746,3,22,659.78,Mid-Market,Referral,0,Loyal
C004747,699,10,599.9,Mid-Market,Paid Ads,2,Lost
C004748,9,13,389.87,Enterprise,Paid Ads,1,At Risk
C004749,26,26,779.74,SMB,Referral,0,Loyal
C004750,44,28,839.7199999999999,SMB,Partner,0,Loyal
C004751,11,32,1919.68,SMB,Paid Ads,0,Loyal
C004752,30,25,749.75,SMB,Organic,0,Loyal
C004753,23,4,519.96,Mid-Market,Organic,1,At Risk
C004754,7,8,239.92,Mid-Market,Referral,1,At Risk
C004755,11,14,419.85999999999996,Mid-Market,Paid Ads,1,At Risk
C004756,319,13,389.87,Enterprise,Referral,2,Lost
C004757,4,4,519.96,Enterprise,Partner,1,At Risk
C004758,15,7,209.92999999999998,Enterprise,Referral,1,At Risk
C004759,28,3,89.97,Mid-Market,Referral,1,At Risk
C004760,14,29,3769.71,SMB,Partner,3,Champions
C004761,21,25,749.75,SMB,Organic,0,Loyal
C004762,21,10,1299.9,Enterprise,Paid Ads,1,At Risk
C004763,351,10,299.9,SMB,Paid Ads,2,Lost
C004764,26,24,719.76,Mid-Market,Referral,0,Loyal
C004765,10,20,1199.8,SMB,Partner,0,Loyal
C004766,27,33,989.67,SMB,Paid Ads,0,Loyal
C004767,404,7,209.92999999999998,SMB,Partner,2,Lost
C004768,22,33,4289.67,SMB,Paid Ads,3,Champions
C004769,29,7,909.9300000000001,Enterprise,Paid Ads,1,At Risk
C004770,515,14,839.86,SMB,Referral,2,Lost
C004771,18,21,629.79,SMB,Partner,0,Loyal
C004772,908,4,519.96,SMB,Paid Ads,2,Lost
C004773,1,6,359.94,SMB,Organic,1,At Risk
C004774,16,15,449.84999999999997,SMB,Partner,1,At Risk
C004775,26,29,3769.71,Mid-Market,Partner,3,Champions
C004776,23,6,359.94,SMB,Referral,1,At Risk
C004777,4,20,1199.8,SMB,Organic,0,Loyal
C004778,585,3,179.97,SMB,Partner,2,Lost
C004779,671,11,1429.89,SMB,Paid Ads,2,Lost
C004780,2,6,779.94,Mid-Market,Referral,1,At Risk
C004781,24,17,2209.83,Enterprise,Referral,0,Loyal
C004782,24,24,719.76,SMB,Paid Ads,0,Loyal
C004783,6,10,599.9,SMB,Referral,1,At Risk
C004784,6,31,4029.6900000000005,SMB,Paid Ads,3,Champions
C004785,28,8,479.92,SMB,Partner,1,At Risk
C004786,7,33,989.67,SMB,Paid Ads,0,Loyal
C004787,2,5,149.95,SMB,Organic,1,At Risk
C004788,7,26,3379.7400000000002,SMB,Referral,3,Champions
C004789,9,24,1439.76,Mid-Market,Organic,0,Loyal
C004790,231,15,1949.8500000000001,Mid-Market,Organic,0,Loyal
C004791,3,13,389.87,Mid-Market,Paid Ads,1,At Risk
C004792,30,1,29.99,SMB,Partner,1,At Risk
C004793,52,8,1039.92,Mid-Market,Referral,1,At Risk
C004794,1,20,2599.8,SMB,Paid Ads,3,Champions
C004795,11,3,389.97,SMB,Organic,1,At Risk
C004796,9,29,3769.71,Enterprise,Referral,3,Champions
C004797,11,5,649.95,Enterprise,Partner,1,At Risk
C004798,301,4,519.96,SMB,Paid Ads,1,At Risk
C004799,30,31,929.6899999999999,SMB,Organic,0,Loyal
C004800,12,4,519.96,Enterprise,Referral,1,At Risk
C004801,27,4,519.96,Mid-Market,Paid Ads,1,At Risk
C004802,2,23,1379.77,SMB,Partner,0,Loyal
C004803,162,4,519.96,SMB,Partner,1,At Risk
C004804,25,9,539.91,Enterprise,Partner,1,At Risk
C004805,22,32,1919.68,SMB,Paid Ads,0,Loyal
C004806,11,3,389.97,SMB,Organic,1,At Risk
C004807,18,30,3899.7000000000003,Mid-Market,Referral,3,Champions
C004808,9,34,2039.66,Mid-Market,Paid Ads,0,Loyal
C004809,1,34,1019.66,SMB,Organic,0,Loyal
C004810,20,4,239.96,SMB,Organic,1,At Risk
C004811,6,34,4419.66,Enterprise,Organic,3,Champions
C004812,102,11,1429.89,Mid-Market,Organic,1,At Risk
C004813,19,30,3899.7000000000003,SMB,Paid Ads,3,Champions
C004814,11,24,3119.76,Mid-Market,Organic,3,Champions
C004815,13,31,4029.6900000000005,Mid-Market,Partner,3,Champions
C004816,4,12,1559.88,SMB,Paid Ads,1,At Risk
C004817,9,11,659.89,SMB,Partner,1,At Risk
C004818,42,27,1619.73,Enterprise,Referral,0,Loyal
C004819,322,12,359.88,SMB,Paid Ads,2,Lost
C004820,8,17,2209.83,SMB,Partner,0,Loyal
C004821,10,3,89.97,SMB,Paid Ads,1,At Risk
C004822,14,12,719.88,SMB,Partner,1,At Risk
C004823,1,4,519.96,Mid-Market,Organic,1,At Risk
C004824,19,32,959.68,Enterprise,Partner,0,Loyal
C004825,16,17,1019.83,Enterprise,Referral,0,Loyal
C004826,3,13,1689.8700000000001,SMB,Organic,0,Loyal
C004827,13,15,449.84999999999997,Enterprise,Partner,1,At Risk
C004828,5,13,779.87,SMB,Organic,1,At Risk
C004829,3,28,3639.7200000000003,SMB,Paid Ads,3,Champions
C004830,5,23,1379.77,SMB,Organic,0,Loyal
C004831,7,21,2729.79,Mid-Market,Paid Ads,3,Champions
C004832,27,19,569.81,SMB,Partner,0,Loyal
C004833,13,7,209.92999999999998,SMB,Organic,1,At Risk
C004834,14,28,839.7199999999999,SMB,Paid Ads,0,Loyal
C004835,848,5,649.95,SMB,Referral,2,Lost
C004836,16,12,1559.88,SMB,Referral,1,At Risk
C004837,14,9,539.91,SMB,Organic,1,At Risk
C004838,75,11,1429.89,Mid-Market,Referral,1,At Risk
C004839,7,30,3899.7000000000003,SMB,Organic,3,Champions
C004840,21,8,1039.92,SMB,Organic,1,At Risk
C004841,8,22,1319.78,SMB,Paid Ads,0,Loyal
C004842,1,10,1299.9,SMB,Paid Ads,1,At Risk
C004843,738,10,299.9,SMB,Organic,2,Lost
C004844,616,12,1559.88,SMB,Organic,2,Lost
C004845,59,10,299.9,Mid-Market,Paid Ads,1,At Risk
C004846,6,4,239.96,SMB,Referral,1,At Risk
C004847,441,6,179.94,SMB,Organic,2,Lost
C004848,15,31,929.6899999999999,Mid-Market,Referral,0,Loyal
C004849,15,19,569.81,Enterprise,Organic,0,Loyal
C004850,56,2,259.98,SMB,Referral,1,At Risk
C004851,13,14,1819.8600000000001,SMB,Paid Ads,0,Loyal
C004852,20,25,3249.75,SMB,Paid Ads,3,Champions
C004853,20,26,3379.7400000000002,SMB,Organic,3,Champions
C004854,2,22,1319.78,SMB,Partner,0,Loyal
C004855,589,8,479.92,SMB,Paid Ads,2,Lost
C004856,28,23,1379.77,Enterprise,Organic,0,Loyal
C004857,19,16,2079.84,SMB,Referral,0,Loyal
C004858,27,16,959.84,SMB,Organic,0,Loyal
C004859,27,25,1499.75,Mid-Market,Referral,0,Loyal
C004860,36,6,779.94,Mid-Market,Referral,1,At Risk
C004861,7,30,3899.7000000000003,SMB,Partner,3,Champions
C004862,27,10,299.9,SMB,Organic,1,At Risk
C004863,22,26,3379.7400000000002,SMB,Organic,3,Champions
C004864,1,10,599.9,SMB,Partner,1,At Risk
C004865,15,18,539.8199999999999,SMB,Partner,0,Loyal
C004866,15,8,479.92,Mid-Market,Partner,1,At Risk
C004867,619,12,359.88,SMB,Partner,2,Lost
C004868,47,16,959.84,Mid-Market,Organic,0,Loyal
C004869,18,17,1019.83,SMB,Partner,0,Loyal
C004870,4,33,989.67,SMB,Partner,0,Loyal
C004871,74,5,649.95,SMB,Paid Ads,1,At Risk
C004872,30,1,129.99,Enterprise,Partner,1,At Risk
C004873,30,2,259.98,SMB,Referral,1,At Risk
C004874,4,10,599.9,Mid-Market,Organic,1,At Risk
C004875,36,17,1019.83,Mid-Market,Organic,0,Loyal
C004876,2,3,389.97,SMB,Organic,1,At Risk
C004877,22,32,4159.68,SMB,Partner,3,Champions
C004878,29,16,2079.84,SMB,Paid Ads,0,Loyal
C004879,28,27,809.7299999999999,SMB,Partner,0,Loyal
C004880,25,30,3899.7000000000003,Mid-Market,Paid Ads,3,Champions
C004881,25,23,1379.77,SMB,Paid Ads,0,Loyal
C004882,4,25,1499.75,SMB,Paid Ads,0,Loyal
C004883,16,25,3249.75,Mid-Market,Partner,3,Champions
C004884,760,8,1039.92,Mid-Market,Paid Ads,2,Lost
C004885,1,9,269.90999999999997,SMB,Paid Ads,1,At Risk
C004886,5,8,1039.92,Mid-Market,Referral,1,At Risk
C004887,21,30,899.6999999999999,SMB,Partner,0,Loyal
C004888,544,16,2079.84,SMB,Referral,2,Lost
C004889,25,11,659.89,SMB,Organic,1,At Risk
C004890,16,24,3119.76,Mid-Market,Paid Ads,3,Champions
C004891,400,11,329.89,Mid-Market,Referral,2,Lost
C004892,1,3,179.97,SMB,Paid Ads,1,At Risk
C004893,496,8,1039.92,SMB,Paid Ads,2,Lost
C004894,35,3,89.97,SMB,Referral,1,At Risk
C004895,5,5,649.95,SMB,Partner,1,At Risk
C004896,13,10,299.9,SMB,Partner,1,At Risk
C004897,22,18,539.8199999999999,SMB,Paid Ads,0,Loyal
C004898,24,8,239.92,SMB,Partner,1,At Risk
C004899,13,27,1619.73,Enterprise,Referral,0,Loyal
C004900,921,3,179.97,Mid-Market,Organic,2,Lost
C004901,16,23,2989.7700000000004,Mid-Market,Partner,3,Champions
C004902,28,36,1079.6399999999999,Enterprise,Paid Ads,0,Loyal
C004903,21,26,1559.74,SMB,Paid Ads,0,Loyal
C004904,19,2,119.98,SMB,Referral,1,At Risk
C004905,4,4,519.96,SMB,Referral,1,At Risk
C004906,47,12,359.88,SMB,Organic,1,At Risk
C004907,7,14,419.85999999999996,SMB,Paid Ads,1,At Risk
C004908,23,25,749.75,Enterprise,Partner,0,Loyal
C004909,5,18,2339.82,SMB,Organic,0,Loyal
C004910,12,26,1559.74,SMB,Paid Ads,0,Loyal
C004911,1,4,239.96,SMB,Partner,1,At Risk
C004912,28,6,779.94,SMB,Organic,1,At Risk
